paper_id,Title,pdf_file,Citation count,Publisher,Institution name,Institution UKPRN code,Main panel,Unit of assessment name,Open access status,Year
P008689,A Novel Sigmoid-Function-Based Adaptive Weighted Particle Swarm Optimizer,P008689.pdf,5.0,Unknown,brunel university london,10000961,B,computer science and informatics,Not compliant,2019
P008701,A novel steganography approach for audio files,P008701.pdf,0.0,Unknown,sheffield hallam university,10005790,B,computer science and informatics,Compliant,2020
P008739,A Novel Vision-Based Tracking Algorithm for a Human-Following Mobile Robot,P008739.pdf,38.0,Unknown,edge hill university,10007823,B,computer science and informatics,Technical exception,2016
P008787,A One-Field Monolithic Fictitious Domain Method for Fluid-Structure Interactions,P008787.pdf,11.0,Unknown,the university of leeds,10007795,B,computer science and informatics,Compliant,2017
P008805,A pap-smear analysis tool (PAT) for detection of cervical cancer from pap-smear images,P008805.pdf,10.0,Unknown,university of south wales / prifysgol de cymru,10007793,B,computer science and informatics,Compliant,2019
P008817,A parallel self-organizing overlapping community detection algorithm based on swarm intelligence for large scale complex networks,P008817.pdf,4.0,Unknown,the university of west london,10006566,B,computer science and informatics,Compliant,2018
P008824,A parametric framework for reversible pi-calculi,P008824.pdf,0.0,Unknown,"imperial college of science, technology and medicine",10003270,B,computer science and informatics,Compliant,2020
P008833,A Partial-Closure Canonicity Test to Increase the Efficiency of CbO-Type Algorithms,P008833.pdf,3.0,Unknown,sheffield hallam university,10005790,B,computer science and informatics,Out of scope for open access requirements,2014
P008842,A patch-based approach to 3D plant shoot phenotyping,P008842.pdf,10.0,Unknown,"university of nottingham, the",10007154,B,computer science and informatics,Out of scope for open access requirements,2016
P008870,A per-cent-level determination of the nucleon axial coupling from quantum chromodynamics,P008870.pdf,61.0,Unknown,liverpool hope university,10003956,B,computer science and informatics,Compliant,2018
P009064,A Pólya urn approach to information filtering in complex networks,P009064.pdf,5.0,Unknown,university college london,10007784,B,computer science and informatics,Compliant,2019
P009081,A population model of deep brain stimulation in movement disorders from circuits to cells,P009081.pdf,0.0,Unknown,university of hertfordshire,10007147,B,computer science and informatics,Compliant,2020
P009093,A population-based phenome-wide association study of cardiac and aortic structure and function,P009093.pdf,1.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Exception within 3 months of publication,2020
P009170,A practical computerized decision support system for predicting the severity of Alzheimer's disease of an individual,P009170.pdf,5.0,Unknown,university of ulster,10007807,B,computer science and informatics,Compliant,2019
P009244,A privacy awareness system for software design,P009244.pdf,0.0,Unknown,university of glasgow,10007794,B,computer science and informatics,Compliant,2019
P009274,A Profitable and Energy-Efficient Cooperative Fog Solution for IoT Services,P009274.pdf,29.0,Unknown,liverpool john moores university,10003957,B,computer science and informatics,Compliant,2019
P009373,A pseudo-quasi-polynomial algorithm for mean-payoff parity games,P009373.pdf,2.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Technical exception,2018
P009597,A randomised trial of social support group intervention for people with aphasia: A Novel application of virtual reality,P009597.pdf,1.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Compliant,2020
P009886,A relationally parametric model of dependent type theory,P009886.pdf,10.0,Unknown,university of strathclyde,10007805,B,computer science and informatics,Unknown,2014
P009914,A Rescorla-Wagner drift-diffusion model of conditioning and timing,P009914.pdf,12.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Compliant,2017
P009926,A resource-aware framework for resource-constrained service-oriented systems,P009926.pdf,6.0,Unknown,the university of lancaster,10007768,B,computer science and informatics,Out of scope for open access requirements,2014
P010028,"A Robot Model of OC-Spectrum Disorders : Design Framework, Implementation and First Experiments",P010028.pdf,0.0,Unknown,university of hertfordshire,10007147,B,computer science and informatics,Compliant,2019
P010102,A rotational motion perception neural network based on asymmetric spatiotemporal visual information processing,P010102.pdf,6.0,Unknown,university of lincoln,10007151,B,computer science and informatics,Compliant,2016
P010115,A Rule-based Service Customization Strategy for Smart Home Context-Aware Automation,P010115.pdf,21.0,Unknown,the university of huddersfield,10007148,B,computer science and informatics,Out of scope for open access requirements,2015
P010128,A scalable and dynamic application-level secure communication framework for inter-cloud services,P010128.pdf,3.0,Unknown,the open university,10007773,B,computer science and informatics,Out of scope for open access requirements,2015
P010135,A scalable method to quantify the relationship between urban form and socio-economic indexes,P010135.pdf,9.0,Unknown,middlesex university,10004351,B,computer science and informatics,Compliant,2018
P010140,A Scalable Test Suite for Continuous Dynamic Multiobjective Optimization,P010140.pdf,3.0,Unknown,university of lincoln,10007151,B,computer science and informatics,Compliant,2019
P010206,A secure image encryption scheme based on chaotic maps and affine transformation,P010206.pdf,15.0,Unknown,edinburgh napier university,10007772,B,computer science and informatics,Out of scope for open access requirements,2015
P010248,A Semantic Graph-Based Approach for Radicalisation Detection on Social Media,P010248.pdf,12.0,Unknown,the open university,10007773,B,computer science and informatics,Exception within 3 months of publication,2017
P010253,A semantics for propositions as sessions,P010253.pdf,18.0,Unknown,heriot-watt university,10007764,B,computer science and informatics,Out of scope for open access requirements,2015
P010265,A semi-supervised approach using label propagation to support citation screening,P010265.pdf,10.0,Unknown,the university of manchester,10007798,B,computer science and informatics,Compliant,2017
P010281,A Separation Logic for a Promising Semantics,P010281.pdf,0.0,Unknown,university of cambridge,10007788,B,computer science and informatics,Compliant,2018
P010393,A simulation scenario based mixed integer programming approach to airline reserve crew scheduling under uncertainty,P010393.pdf,4.0,Unknown,"university of nottingham, the",10007154,B,computer science and informatics,Out of scope for open access requirements,2016
P010472,A Smart Game for Data Transmission and Energy Consumption in the Internet of Things,P010472.pdf,0.0,Unknown,university of hertfordshire,10007147,B,computer science and informatics,Compliant,2019
P010508,A socially inspired energy feedback technology: challenges in a developing scenario,P010508.pdf,3.0,Unknown,the open university,10007773,B,computer science and informatics,Out of scope for open access requirements,2016
P010532,A soft matter computer for soft robots,P010532.pdf,10.0,Unknown,university of bristol,10007786,B,computer science and informatics,Exception within 3 months of publication,2019
P010558,A Sound and Complete Proof Technique for Linearizability of Concurrent Data Structures,P010558.pdf,12.0,Unknown,the university of sheffield,10007157,B,computer science and informatics,Out of scope for open access requirements,2014
P010679,A Steady-State and Generational Evolutionary Algorithm for Dynamic Multiobjective Optimization,P010679.pdf,66.0,Institute of Electrical and Electronics Engineers (IEEE),de montfort university,10001883,B,computer science and informatics,Compliant,2016
P010680,A Steady-State and Generational Evolutionary Algorithm for Dynamic Multiobjective Optimization,P010680.pdf,66.0,Unknown,university of lincoln,10007151,B,computer science and informatics,Technical exception,2016
P010788,A study of developments and applications of mixed reality cubicles and their impact on learning,P010788.pdf,1.0,Unknown,university of ulster,10007807,B,computer science and informatics,Not compliant,2019
P010855,A Subfield Lattice Attack on Overstretched NTRU Assumptions : Cryptanalysis of Some FHE and Graded Encoding Schemes,P010855.pdf,45.0,Unknown,royal holloway and bedford new college,10005553,B,computer science and informatics,Compliant,2016
P010875,A Supervised Learning Algorithm for Learning Precise Timing of Multiple Spikes in Multilayer Spiking Neural Networks,P010875.pdf,18.0,Unknown,de montfort university,10001883,B,computer science and informatics,Compliant,2018
P010876,A Supervised Learning Algorithm for Learning Precise Timing of Multiple Spikes in Multilayer Spiking Neural Networks,P010876.pdf,18.0,Unknown,university of northumbria at newcastle,10001282,B,computer science and informatics,Compliant,2018
P010877,A supervised learning algorithm for learning precise timing of multiple spikes in multilayer spiking neural networks,P010877.pdf,18.0,Unknown,cardiff university / prifysgol caerdydd,10007814,B,computer science and informatics,Compliant,2018
P010890,A Surrogate-assisted Reference Vector Guided Evolutionary Algorithm for Computationally Expensive Many-objective Optimization,P010890.pdf,72.0,Unknown,university of exeter,10007792,B,computer science and informatics,Deposit exception,2016
P010925,A Synergetic Brain-Machine Interfacing Paradigm for Multi-DOF Robot Control,P010925.pdf,21.0,Unknown,university of ulster,10007807,B,computer science and informatics,Out of scope for open access requirements,2016
P010976,A systematic mixed-integer differential evolution approach for water network operational optimization,P010976.pdf,1.0,Unknown,the university of east anglia,10007789,B,computer science and informatics,Deposit exception,2018
P011115,A Tailored Smart Home for Dementia Care,P011115.pdf,13.0,Unknown,bournemouth university,10000824,B,computer science and informatics,Compliant,2017
P011211,A Text Mining Pipeline Using Active and Deep Learning Aimed at Curating Information in Computational Neuroscience,P011211.pdf,3.0,Unknown,manchester metropolitan university,10004180,B,computer science and informatics,Compliant,2018
P011237,"A Theory of Change for improving children's perceptions, aspirations and uptake of STEM careers",P011237.pdf,1.0,Unknown,university of northumbria at newcastle,10001282,B,computer science and informatics,Compliant,2020
P011242,A theory of how active behavior stabilises neural activity: neural gain modulation by closed-loop environmental feedback,P011242.pdf,8.0,Unknown,university of sussex,10007806,B,computer science and informatics,Compliant,2018
P011245,A theory of linear typings as flows on 3-valent graphs,P011245.pdf,1.0,Unknown,the university of birmingham,10006840,B,computer science and informatics,Compliant,2018
P011353,A topological insight into restricted Boltzmann machines,P011353.pdf,24.0,Unknown,edinburgh napier university,10007772,B,computer science and informatics,Compliant,2016
P011369,A Trajectory Calculus for Qualitative Spatial Reasoning Using Answer Set Programming,P011369.pdf,5.0,Unknown,the university of huddersfield,10007148,B,computer science and informatics,Compliant,2018
P011513,A type-directed abstraction refinement approach to higher-order model checking,P011513.pdf,11.0,Unknown,university of bristol,10007786,B,computer science and informatics,Unknown,2014
